"","Time","scenario","summary_stat","incident_symptomatic","number"
"6717",2020-06-25,"B","Random",23,3
"6718",2020-06-26,"B","Random",22,3
"6719",2020-06-27,"B","Random",24,3
"6720",2020-06-28,"B","Random",30,3
"6721",2020-06-29,"B","Random",23,3
"6722",2020-06-30,"B","Random",25,3
"6723",2020-07-01,"B","Random",24,3
"6724",2020-07-02,"B","Random",31,3
"6725",2020-07-03,"B","Random",35,3
"6726",2020-07-04,"B","Random",38,3
"6727",2020-07-05,"B","Random",39,3
"6728",2020-07-06,"B","Random",44,3
"6729",2020-07-07,"B","Random",60,3
"6730",2020-07-08,"B","Random",54,3
"6731",2020-07-09,"B","Random",53,3
"6732",2020-07-10,"B","Random",69,3
"6733",2020-07-11,"B","Random",70,3
"6734",2020-07-12,"B","Random",72,3
"6735",2020-07-13,"B","Random",84,3
"6736",2020-07-14,"B","Random",89,3
"6737",2020-07-15,"B","Random",104,3
"6738",2020-07-16,"B","Random",98,3
"6739",2020-07-17,"B","Random",107,3
"6740",2020-07-18,"B","Random",134,3
"6741",2020-07-19,"B","Random",145,3
"6742",2020-07-20,"B","Random",155,3
"6743",2020-07-21,"B","Random",166,3
"6744",2020-07-22,"B","Random",166,3
"6745",2020-07-23,"B","Random",221,3
"6746",2020-07-24,"B","Random",208,3
"6747",2020-07-25,"B","Random",244,3
"6748",2020-07-26,"B","Random",265,3
"6749",2020-07-27,"B","Random",276,3
"6750",2020-07-28,"B","Random",317,3
"6751",2020-07-29,"B","Random",309,3
"6752",2020-07-30,"B","Random",386,3
"6753",2020-07-31,"B","Random",409,3
"6754",2020-08-01,"B","Random",439,3
"6755",2020-08-02,"B","Random",469,3
"6756",2020-08-03,"B","Random",492,3
"6757",2020-08-04,"B","Random",564,3
"6758",2020-08-05,"B","Random",577,3
"6759",2020-08-06,"B","Random",607,3
"6760",2020-08-07,"B","Random",651,3
"6761",2020-08-08,"B","Random",739,3
"6762",2020-08-09,"B","Random",758,3
"6763",2020-08-10,"B","Random",817,3
"6764",2020-08-11,"B","Random",879,3
"6765",2020-08-12,"B","Random",950,3
"6766",2020-08-13,"B","Random",1037,3
"6767",2020-08-14,"B","Random",1055,3
"6768",2020-08-15,"B","Random",1157,3
"6769",2020-08-16,"B","Random",1243,3
"6770",2020-08-17,"B","Random",1311,3
"6771",2020-08-18,"B","Random",1432,3
"6772",2020-08-19,"B","Random",1534,3
"6773",2020-08-20,"B","Random",1563,3
"6774",2020-08-21,"B","Random",1675,3
"6775",2020-08-22,"B","Random",1708,3
"6776",2020-08-23,"B","Random",1848,3
"6777",2020-08-24,"B","Random",1970,3
"6778",2020-08-25,"B","Random",2083,3
"6779",2020-08-26,"B","Random",2237,3
"6780",2020-08-27,"B","Random",2325,3
"6781",2020-08-28,"B","Random",2468,3
"6782",2020-08-29,"B","Random",2580,3
"6783",2020-08-30,"B","Random",2700,3
"6784",2020-08-31,"B","Random",2847,3
"6785",2020-09-01,"B","Random",2986,3
"6786",2020-09-02,"B","Random",3137,3
"6787",2020-09-03,"B","Random",3219,3
"6788",2020-09-04,"B","Random",3317,3
"6789",2020-09-05,"B","Random",3395,3
"6790",2020-09-06,"B","Random",3474,3
"6791",2020-09-07,"B","Random",3621,3
"6792",2020-09-08,"B","Random",3649,3
"6793",2020-09-09,"B","Random",3750,3
"6794",2020-09-10,"B","Random",3848,3
"6795",2020-09-11,"B","Random",3929,3
"6796",2020-09-12,"B","Random",3933,3
"6797",2020-09-13,"B","Random",3979,3
"6798",2020-09-14,"B","Random",4012,3
"6799",2020-09-15,"B","Random",4014,3
"6800",2020-09-16,"B","Random",3997,3
"6801",2020-09-17,"B","Random",4022,3
"6802",2020-09-18,"B","Random",3991,3
"6803",2020-09-19,"B","Random",4066,3
"6804",2020-09-20,"B","Random",3920,3
"6805",2020-09-21,"B","Random",3785,3
"6806",2020-09-22,"B","Random",3832,3
"6807",2020-09-23,"B","Random",3705,3
"6808",2020-09-24,"B","Random",3683,3
"6809",2020-09-25,"B","Random",3598,3
"6810",2020-09-26,"B","Random",3526,3
"6811",2020-09-27,"B","Random",3481,3
"6812",2020-09-28,"B","Random",3357,3
"6813",2020-09-29,"B","Random",3247,3
"6814",2020-09-30,"B","Random",3147,3
"6815",2020-10-01,"B","Random",3063,3
"6816",2020-10-02,"B","Random",2862,3
"6817",2020-10-03,"B","Random",2852,3
"6818",2020-10-04,"B","Random",2754,3
"6819",2020-10-05,"B","Random",2739,3
"6820",2020-10-06,"B","Random",2536,3
"6821",2020-10-07,"B","Random",2452,3
"6822",2020-10-08,"B","Random",2387,3
"6823",2020-10-09,"B","Random",2275,3
"6824",2020-10-10,"B","Random",2151,3
"6825",2020-10-11,"B","Random",2030,3
"6826",2020-10-12,"B","Random",2007,3
"6827",2020-10-13,"B","Random",1933,3
"6828",2020-10-14,"B","Random",1796,3
"6829",2020-10-15,"B","Random",1707,3
"6830",2020-10-16,"B","Random",1583,3
"6831",2020-10-17,"B","Random",1585,3
"6832",2020-10-18,"B","Random",1483,3
"6833",2020-10-19,"B","Random",1405,3
"6834",2020-10-20,"B","Random",1300,3
"6835",2020-10-21,"B","Random",1284,3
"6836",2020-10-22,"B","Random",1247,3
"6837",2020-10-23,"B","Random",1126,3
"6838",2020-10-24,"B","Random",1076,3
"6839",2020-10-25,"B","Random",1017,3
"6840",2020-10-26,"B","Random",973,3
"6841",2020-10-27,"B","Random",915,3
"6842",2020-10-28,"B","Random",873,3
"6843",2020-10-29,"B","Random",823,3
"6844",2020-10-30,"B","Random",772,3
"6845",2020-10-31,"B","Random",752,3
"6846",2020-11-01,"B","Random",712,3
"6847",2020-11-02,"B","Random",648,3
"6848",2020-11-03,"B","Random",616,3
"6849",2020-11-04,"B","Random",569,3
"6850",2020-11-05,"B","Random",558,3
"6851",2020-11-06,"B","Random",516,3
"6852",2020-11-07,"B","Random",493,3
"6853",2020-11-08,"B","Random",470,3
"6854",2020-11-09,"B","Random",427,3
"6855",2020-11-10,"B","Random",443,3
"6856",2020-11-11,"B","Random",398,3
"6857",2020-11-12,"B","Random",376,3
"6858",2020-11-13,"B","Random",330,3
"6859",2020-11-14,"B","Random",339,3
"6860",2020-11-15,"B","Random",303,3
"6861",2020-11-16,"B","Random",298,3
"6862",2020-11-17,"B","Random",264,3
"6863",2020-11-18,"B","Random",257,3
"6864",2020-11-19,"B","Random",250,3
"6865",2020-11-20,"B","Random",244,3
"6866",2020-11-21,"B","Random",218,3
"6867",2020-11-22,"B","Random",206,3
"6868",2020-11-23,"B","Random",195,3
"6869",2020-11-24,"B","Random",187,3
"6870",2020-11-25,"B","Random",178,3
"6871",2020-11-26,"B","Random",168,3
"6872",2020-11-27,"B","Random",153,3
"6873",2020-11-28,"B","Random",161,3
"6874",2020-11-29,"B","Random",140,3
"6875",2020-11-30,"B","Random",143,3
"6876",2020-12-01,"B","Random",120,3
"6877",2020-12-02,"B","Random",121,3
"6878",2020-12-03,"B","Random",115,3
"6879",2020-12-04,"B","Random",105,3
"6880",2020-12-05,"B","Random",92,3
"6881",2020-12-06,"B","Random",77,3
"6882",2020-12-07,"B","Random",75,3
"6883",2020-12-08,"B","Random",64,3
"6884",2020-12-09,"B","Random",71,3
"6885",2020-12-10,"B","Random",64,3
"6886",2020-12-11,"B","Random",69,3
"6887",2020-12-12,"B","Random",61,3
"6888",2020-12-13,"B","Random",60,3
"6889",2020-12-14,"B","Random",61,3
"6890",2020-12-15,"B","Random",52,3
"6891",2020-12-16,"B","Random",55,3
"6892",2020-12-17,"B","Random",49,3
"6893",2020-12-18,"B","Random",44,3
"6894",2020-12-19,"B","Random",48,3
"6895",2020-12-20,"B","Random",46,3
"6896",2020-12-21,"B","Random",42,3
"6897",2020-12-22,"B","Random",31,3
"6898",2020-12-23,"B","Random",29,3
"6899",2020-12-24,"B","Random",38,3
"6900",2020-12-25,"B","Random",NA,3
"6901",2020-03-01,"B","Random",0,4
"6902",2020-03-02,"B","Random",1,4
"6903",2020-03-03,"B","Random",0,4
"6904",2020-03-04,"B","Random",2,4
"6905",2020-03-05,"B","Random",1,4
"6906",2020-03-06,"B","Random",2,4
"6907",2020-03-07,"B","Random",6,4
"6908",2020-03-08,"B","Random",5,4
"6909",2020-03-09,"B","Random",2,4
"6910",2020-03-10,"B","Random",7,4
"6911",2020-03-11,"B","Random",13,4
"6912",2020-03-12,"B","Random",12,4
"6913",2020-03-13,"B","Random",9,4
"6914",2020-03-14,"B","Random",12,4
"6915",2020-03-15,"B","Random",9,4
"6916",2020-03-16,"B","Random",8,4
"6917",2020-03-17,"B","Random",15,4
"6918",2020-03-18,"B","Random",14,4
"6919",2020-03-19,"B","Random",14,4
"6920",2020-03-20,"B","Random",11,4
"6921",2020-03-21,"B","Random",16,4
"6922",2020-03-22,"B","Random",13,4
"6923",2020-03-23,"B","Random",11,4
"6924",2020-03-24,"B","Random",20,4
"6925",2020-03-25,"B","Random",22,4
"6926",2020-03-26,"B","Random",21,4
"6927",2020-03-27,"B","Random",24,4
"6928",2020-03-28,"B","Random",27,4
"6929",2020-03-29,"B","Random",28,4
"6930",2020-03-30,"B","Random",22,4
"6931",2020-03-31,"B","Random",26,4
"6932",2020-04-01,"B","Random",26,4
"6933",2020-04-02,"B","Random",23,4
"6934",2020-04-03,"B","Random",27,4
"6935",2020-04-04,"B","Random",30,4
"6936",2020-04-05,"B","Random",26,4
"6937",2020-04-06,"B","Random",23,4
"6938",2020-04-07,"B","Random",30,4
"6939",2020-04-08,"B","Random",27,4
"6940",2020-04-09,"B","Random",22,4
"6941",2020-04-10,"B","Random",32,4
"6942",2020-04-11,"B","Random",30,4
"6943",2020-04-12,"B","Random",30,4
"6944",2020-04-13,"B","Random",33,4
"6945",2020-04-14,"B","Random",32,4
"6946",2020-04-15,"B","Random",36,4
"6947",2020-04-16,"B","Random",36,4
"6948",2020-04-17,"B","Random",41,4
"6949",2020-04-18,"B","Random",30,4
"6950",2020-04-19,"B","Random",34,4
"6951",2020-04-20,"B","Random",44,4
"6952",2020-04-21,"B","Random",36,4
"6953",2020-04-22,"B","Random",38,4
"6954",2020-04-23,"B","Random",38,4
"6955",2020-04-24,"B","Random",40,4
"6956",2020-04-25,"B","Random",33,4
"6957",2020-04-26,"B","Random",46,4
"6958",2020-04-27,"B","Random",53,4
"6959",2020-04-28,"B","Random",48,4
"6960",2020-04-29,"B","Random",52,4
"6961",2020-04-30,"B","Random",62,4
"6962",2020-05-01,"B","Random",54,4
"6963",2020-05-02,"B","Random",59,4
"6964",2020-05-03,"B","Random",66,4
"6965",2020-05-04,"B","Random",61,4
"6966",2020-05-05,"B","Random",63,4
"6967",2020-05-06,"B","Random",65,4
"6968",2020-05-07,"B","Random",68,4
"6969",2020-05-08,"B","Random",65,4
"6970",2020-05-09,"B","Random",88,4
"6971",2020-05-10,"B","Random",72,4
"6972",2020-05-11,"B","Random",85,4
"6973",2020-05-12,"B","Random",82,4
"6974",2020-05-13,"B","Random",87,4
"6975",2020-05-14,"B","Random",91,4
"6976",2020-05-15,"B","Random",102,4
"6977",2020-05-16,"B","Random",91,4
"6978",2020-05-17,"B","Random",112,4
"6979",2020-05-18,"B","Random",92,4
"6980",2020-05-19,"B","Random",121,4
"6981",2020-05-20,"B","Random",133,4
"6982",2020-05-21,"B","Random",105,4
"6983",2020-05-22,"B","Random",133,4
"6984",2020-05-23,"B","Random",132,4
"6985",2020-05-24,"B","Random",148,4
"6986",2020-05-25,"B","Random",149,4
"6987",2020-05-26,"B","Random",157,4
"6988",2020-05-27,"B","Random",156,4
"6989",2020-05-28,"B","Random",182,4
"6990",2020-05-29,"B","Random",187,4
"6991",2020-05-30,"B","Random",194,4
"6992",2020-05-31,"B","Random",213,4
"6993",2020-06-01,"B","Random",204,4
"6994",2020-06-02,"B","Random",205,4
"6995",2020-06-03,"B","Random",217,4
"6996",2020-06-04,"B","Random",247,4
"6997",2020-06-05,"B","Random",247,4
"6998",2020-06-06,"B","Random",264,4
"6999",2020-06-07,"B","Random",234,4
"7000",2020-06-08,"B","Random",281,4
"7001",2020-06-09,"B","Random",304,4
"7002",2020-06-10,"B","Random",302,4
"7003",2020-06-11,"B","Random",287,4
"7004",2020-06-12,"B","Random",332,4
"7005",2020-06-13,"B","Random",345,4
"7006",2020-06-14,"B","Random",353,4
"7007",2020-06-15,"B","Random",385,4
"7008",2020-06-16,"B","Random",401,4
"7009",2020-06-17,"B","Random",423,4
"7010",2020-06-18,"B","Random",453,4
"7011",2020-06-19,"B","Random",505,4
"7012",2020-06-20,"B","Random",489,4
"7013",2020-06-21,"B","Random",508,4
"7014",2020-06-22,"B","Random",540,4
"7015",2020-06-23,"B","Random",588,4
"7016",2020-06-24,"B","Random",603,4
"7017",2020-06-25,"B","Random",621,4
"7018",2020-06-26,"B","Random",655,4
"7019",2020-06-27,"B","Random",722,4
"7020",2020-06-28,"B","Random",697,4
"7021",2020-06-29,"B","Random",726,4
"7022",2020-06-30,"B","Random",773,4
"7023",2020-07-01,"B","Random",814,4
"7024",2020-07-02,"B","Random",957,4
"7025",2020-07-03,"B","Random",1040,4
"7026",2020-07-04,"B","Random",1159,4
"7027",2020-07-05,"B","Random",1316,4
"7028",2020-07-06,"B","Random",1429,4
"7029",2020-07-07,"B","Random",1457,4
"7030",2020-07-08,"B","Random",1612,4
"7031",2020-07-09,"B","Random",1753,4
"7032",2020-07-10,"B","Random",1819,4
"7033",2020-07-11,"B","Random",1995,4
"7034",2020-07-12,"B","Random",2140,4
"7035",2020-07-13,"B","Random",2278,4
"7036",2020-07-14,"B","Random",2399,4
"7037",2020-07-15,"B","Random",2556,4
"7038",2020-07-16,"B","Random",2786,4
"7039",2020-07-17,"B","Random",2939,4
"7040",2020-07-18,"B","Random",3037,4
"7041",2020-07-19,"B","Random",3275,4
"7042",2020-07-20,"B","Random",3522,4
"7043",2020-07-21,"B","Random",3649,4
"7044",2020-07-22,"B","Random",3833,4
"7045",2020-07-23,"B","Random",3935,4
"7046",2020-07-24,"B","Random",4149,4
"7047",2020-07-25,"B","Random",4135,4
"7048",2020-07-26,"B","Random",4467,4
"7049",2020-07-27,"B","Random",4574,4
"7050",2020-07-28,"B","Random",4715,4
"7051",2020-07-29,"B","Random",4793,4
"7052",2020-07-30,"B","Random",4980,4
"7053",2020-07-31,"B","Random",4994,4
"7054",2020-08-01,"B","Random",4994,4
"7055",2020-08-02,"B","Random",5075,4
"7056",2020-08-03,"B","Random",5064,4
"7057",2020-08-04,"B","Random",4909,4
"7058",2020-08-05,"B","Random",4922,4
"7059",2020-08-06,"B","Random",4918,4
"7060",2020-08-07,"B","Random",4855,4
"7061",2020-08-08,"B","Random",4756,4
"7062",2020-08-09,"B","Random",4669,4
"7063",2020-08-10,"B","Random",4553,4
"7064",2020-08-11,"B","Random",4395,4
"7065",2020-08-12,"B","Random",4291,4
"7066",2020-08-13,"B","Random",4195,4
"7067",2020-08-14,"B","Random",3920,4
"7068",2020-08-15,"B","Random",3836,4
"7069",2020-08-16,"B","Random",3697,4
"7070",2020-08-17,"B","Random",3530,4
"7071",2020-08-18,"B","Random",3477,4
"7072",2020-08-19,"B","Random",3273,4
"7073",2020-08-20,"B","Random",3087,4
"7074",2020-08-21,"B","Random",2873,4
"7075",2020-08-22,"B","Random",2755,4
"7076",2020-08-23,"B","Random",2699,4
"7077",2020-08-24,"B","Random",2493,4
"7078",2020-08-25,"B","Random",2475,4
"7079",2020-08-26,"B","Random",2267,4
"7080",2020-08-27,"B","Random",2187,4
"7081",2020-08-28,"B","Random",2037,4
"7082",2020-08-29,"B","Random",1941,4
"7083",2020-08-30,"B","Random",1789,4
"7084",2020-08-31,"B","Random",1711,4
"7085",2020-09-01,"B","Random",1548,4
"7086",2020-09-02,"B","Random",1466,4
"7087",2020-09-03,"B","Random",1407,4
"7088",2020-09-04,"B","Random",1334,4
"7089",2020-09-05,"B","Random",1224,4
"7090",2020-09-06,"B","Random",1114,4
"7091",2020-09-07,"B","Random",1085,4
"7092",2020-09-08,"B","Random",1031,4
"7093",2020-09-09,"B","Random",914,4
"7094",2020-09-10,"B","Random",877,4
"7095",2020-09-11,"B","Random",817,4
"7096",2020-09-12,"B","Random",753,4
"7097",2020-09-13,"B","Random",670,4
"7098",2020-09-14,"B","Random",676,4
"7099",2020-09-15,"B","Random",598,4
"7100",2020-09-16,"B","Random",550,4
"7101",2020-09-17,"B","Random",550,4
"7102",2020-09-18,"B","Random",484,4
"7103",2020-09-19,"B","Random",461,4
"7104",2020-09-20,"B","Random",408,4
"7105",2020-09-21,"B","Random",393,4
"7106",2020-09-22,"B","Random",356,4
"7107",2020-09-23,"B","Random",317,4
"7108",2020-09-24,"B","Random",308,4
"7109",2020-09-25,"B","Random",315,4
"7110",2020-09-26,"B","Random",266,4
"7111",2020-09-27,"B","Random",256,4
"7112",2020-09-28,"B","Random",258,4
"7113",2020-09-29,"B","Random",223,4
"7114",2020-09-30,"B","Random",231,4
"7115",2020-10-01,"B","Random",193,4
"7116",2020-10-02,"B","Random",203,4
"7117",2020-10-03,"B","Random",177,4
"7118",2020-10-04,"B","Random",161,4
"7119",2020-10-05,"B","Random",143,4
"7120",2020-10-06,"B","Random",133,4
"7121",2020-10-07,"B","Random",137,4
"7122",2020-10-08,"B","Random",118,4
"7123",2020-10-09,"B","Random",117,4
"7124",2020-10-10,"B","Random",112,4
"7125",2020-10-11,"B","Random",115,4
"7126",2020-10-12,"B","Random",97,4
"7127",2020-10-13,"B","Random",76,4
"7128",2020-10-14,"B","Random",67,4
"7129",2020-10-15,"B","Random",71,4
"7130",2020-10-16,"B","Random",70,4
"7131",2020-10-17,"B","Random",58,4
"7132",2020-10-18,"B","Random",57,4
"7133",2020-10-19,"B","Random",57,4
"7134",2020-10-20,"B","Random",53,4
"7135",2020-10-21,"B","Random",52,4
"7136",2020-10-22,"B","Random",56,4
"7137",2020-10-23,"B","Random",36,4
"7138",2020-10-24,"B","Random",34,4
"7139",2020-10-25,"B","Random",38,4
"7140",2020-10-26,"B","Random",29,4
"7141",2020-10-27,"B","Random",36,4
"7142",2020-10-28,"B","Random",24,4
"7143",2020-10-29,"B","Random",33,4
"7144",2020-10-30,"B","Random",22,4
"7145",2020-10-31,"B","Random",29,4
"7146",2020-11-01,"B","Random",22,4
"7147",2020-11-02,"B","Random",25,4
"7148",2020-11-03,"B","Random",23,4
"7149",2020-11-04,"B","Random",18,4
"7150",2020-11-05,"B","Random",18,4
"7151",2020-11-06,"B","Random",13,4
"7152",2020-11-07,"B","Random",13,4
"7153",2020-11-08,"B","Random",18,4
"7154",2020-11-09,"B","Random",15,4
"7155",2020-11-10,"B","Random",12,4
"7156",2020-11-11,"B","Random",10,4
"7157",2020-11-12,"B","Random",9,4
"7158",2020-11-13,"B","Random",11,4
"7159",2020-11-14,"B","Random",9,4
"7160",2020-11-15,"B","Random",6,4
